;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India
2020-02-01;0,907736;1,004601;-1,917758;0,918067;-2,675477;4,667073
2020-03-01;1,005187;1,09435;5,39224;1,015533;17,31349;5,802299
2020-04-01;0,983392;0,943107;6,37219;0,997702;0,45076;3,551263
2020-05-01;1,019853;1,017834;-5,478721;0,914291;-2,567317;-6,675185
2020-06-01;1,001497;0,960517;13,803453;1,153356;15,238111;7,057387
2020-07-01;1,026718;1,013947;16,149076;1,100607;22,239786;-4,260144
2020-08-01;1,040027;1,042725;-7,458671;1,001906;-43,534653;-22,13355
2020-09-01;1,006725;0,864086;2,144838;1,223671;13,029762;7,535952
2020-10-01;1,043841;0,879651;7,929153;1,076452;9,131695;10,941157
2020-11-01;0,981355;0,978539;-4,586119;0,880729;-5,769129;2,937031
2020-12-01;0,993007;1,111898;-26,012299;0,769673;-23,754381;-13,279723
2021-01-01;0,991856;1,084967;-7,052699;0,881169;-5,535905;5,632698
2021-02-01;0,908139;1,013119;-0,783956;0,943384;0,357517;0,209123
2021-03-01;1,002524;1,104042;5,171301;1,055605;18,624994;7,597734
2021-04-01;0,979486;0,938104;6,949284;1,000424;3,367711;3,586879
2021-05-01;1,019658;1,022025;-6,773667;0,919379;-1,838119;-6,625047
2021-06-01;1,001818;0,956166;13,926527;1,149067;15,804685;6,634443
2021-07-01;1,029302;1,015537;15,941016;1,055058;17,839714;-7,187994
2021-08-01;1,04413;1,028913;-6,80069;1,036363;-38,870838;-18,823716
2021-09-01;1,008167;0,862717;2,684504;1,223199;12,03344;7,199759
