;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada
2003-05-01;1,034336;1,029088;-0,9563;-3,10345;0,603979;0,012266;1,017327;0,080758;1;0,91822;-7,403364;0,933798;0,991047
2003-06-01;0,973774;0,902093;12,231887;19,4995;16,769779;15,0585;1,087198;16,335942;0,999997;1,132648;1,295724;1,304713;1,126207
2003-07-01;1,004145;0,996257;11,327224;8,766672;4,20237;8,807106;1,004036;1,46748;0,999995;1,02517;-5,462979;0,927235;1,051743
2003-08-01;1,007928;1,027956;-37,143703;7,46635;-54,059816;-41,453384;0,638528;-59,416054;0,999992;0,167084;-29,066;1,042423;0,742676
2003-09-01;0,985348;0,995026;16,294644;18,537243;10,044175;-0,086737;1,130247;15,79921;0,999994;1,010738;-2,289499;1,151555;1,014517
2003-10-01;1,033134;1,007795;9,773585;0,041424;14,785003;13,727534;1,109653;17,273372;0,999998;1,105857;8,404139;0,998622;1,02523
2003-11-01;0,98703;0,909547;-2,730741;-10,911633;-7,269745;-1,620026;1,017261;1,322206;1,000004;1,005815;6,951406;1,045711;0,919281
2003-12-01;1,030673;1,046329;-37,187183;-27,059007;-34,870179;-19,7453;0,798648;-23,22918;1,00001;0,896387;0,277669;1,219982;0,767328
2004-01-01;1,01235;1,05854;-1,120454;-6,204878;6,543125;6,555073;0,992949;-0,338429;1,000015;1,185354;14,783177;0,821663;0,951771
2004-02-01;0,927888;0,964206;-0,39324;-6,871606;7,387496;6,365246;0,993507;1,641745;1,000018;1,141184;3,326039;0,829848;0,932674
2004-03-01;1,025798;1,052195;17,82042;2,200192;23,055858;4,367458;1,115898;16,10226;1,000017;1,275327;14,679172;0,932606;1,031159
2004-04-01;0,975967;1,010487;13,708419;-2,703911;12,938095;7,882932;1,087079;11,12571;1,000009;1,11157;-8,663245;0,826272;1,432977
2004-05-01;1,031844;1,040202;-2,120287;-2,715359;0,66724;0,505397;1,020304;1,081036;0,999995;0,93336;-4,71061;0,958357;1,001472
